87b00322-37a0-45c7-af42-c08510e578ae	6d5dcdc5-a1c8-475c-95a8-20129b8f7de3	2025-07-18	3083	P003	77.0	2411.00	38.0	34.2	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3083	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-18 14:34:00+00	America/Mexico_City	14:34:00
8d3290e0-12e2-4cd6-8dba-8a75a234e6f8	0a78638e-1177-4f66-b43a-ce31d4be2438	2025-07-18	3088	P003	74.0	2437.00	25.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3088	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-18 20:13:00+00	America/Mexico_City	20:13:00
328f56f9-3fd6-4e90-b641-a1e849a9250f	66d65dcc-57d0-43fd-828f-7f8b688d714a	2025-07-19	3090	P003	75.0	2419.00	37.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3090	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-19 12:49:00+00	America/Mexico_City	12:49:00
804b192c-57a4-4c3f-89a9-bebe4ce76df1	e73631ea-56d5-4d67-a03a-adc8c651d9b6	2025-07-19	3095	P003	77.0	2385.00	37.0	33.8	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3095	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-19 14:31:00+00	America/Mexico_City	14:31:00
5338a187-4d6e-487d-ad80-16760cb217f5	bc91fb64-2b4e-4ea3-ac03-78c3cb7ea206	2025-07-19	3100	P003	75.0	2403.00	34.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3100	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-19 16:38:00+00	America/Mexico_City	16:38:00
ed171d58-641f-498a-96e4-590c99a40a87	acfc11b4-b2f3-4472-8df7-d4951794104b	2025-07-22	3124	P003	20.0	2385.00	27.0	28.8	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3124	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-22 06:00:00+00	America/Mexico_City	06:00:00
75759cbe-9ad2-4811-bff9-73add74f1bee	372b9f0b-5495-42dc-80d3-13512ca9a063	2025-07-22	3128	P003	76.0	2409.00	36.0	34.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3128	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-22 13:04:00+00	America/Mexico_City	13:04:00
ec81ac34-f3ff-43e1-900f-a1cd69e1580a	071bda68-b694-4f86-b896-62471d6c6c4e	2025-07-22	3132	P003	75.0	2425.00	29.0	29.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3132	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-22 16:53:00+00	America/Mexico_City	16:53:00
910fd70b-8105-48eb-8bde-d6b889d8fa97	0b918675-bcad-4993-adc4-c17324965fa3	2025-07-22	3136	P003	77.0	2403.00	27.0	28.4	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3136	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-22 18:10:00+00	America/Mexico_City	18:10:00
c8117d63-cee4-4cd7-81af-e72718aadf3e	7418087d-f43d-4aab-8fc9-7e925d774d9e	2025-07-22	3141	P003	74.0	2405.00	26.0	28.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3141	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-22 21:11:00+00	America/Mexico_City	21:11:00
